2026-03-17 15:52:32 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Launcher log: /nfs_tmp/Compression_team/src/WaterSIC/outputs/logs/launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale_20260317_155232.log
2026-03-17 15:59:34 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=8 gpu=0 name=NVIDIA RTX A6000 processes=2 process_mem=2098MiB used=2203MiB free=46468MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 15:59:34 | ERROR | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 15:59:34 | WARNING | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No idle GPU available yet: No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 15:59:34 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Sleeping for 60 seconds before retrying idle-GPU selection
2026-03-17 16:00:34 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU auto-selection policy: prefer zero compute processes, then lowest used memory / highest free memory, then utilization.
2026-03-17 16:00:34 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=1 gpu=5 name=NVIDIA RTX A6000 processes=1 process_mem=4476MiB used=4484MiB free=44187MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:00:34 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=2 gpu=3 name=NVIDIA RTX A6000 processes=1 process_mem=6696MiB used=6704MiB free=41967MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:00:34 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=3 gpu=6 name=NVIDIA RTX A6000 processes=1 process_mem=18114MiB used=18122MiB free=30549MiB util=32% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:00:34 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=4 gpu=7 name=NVIDIA RTX A6000 processes=1 process_mem=19604MiB used=19612MiB free=29059MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:00:34 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=5 gpu=4 name=NVIDIA RTX A6000 processes=1 process_mem=26968MiB used=26976MiB free=21695MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:00:34 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=6 gpu=2 name=NVIDIA RTX A6000 processes=1 process_mem=31066MiB used=31074MiB free=17597MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:00:34 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=7 gpu=1 name=NVIDIA RTX A6000 processes=1 process_mem=35008MiB used=35016MiB free=13655MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:00:34 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=8 gpu=0 name=NVIDIA RTX A6000 processes=2 process_mem=2098MiB used=2203MiB free=46468MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:00:34 | ERROR | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 16:00:34 | WARNING | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No idle GPU available yet: No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 16:00:34 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Sleeping for 60 seconds before retrying idle-GPU selection
2026-03-17 16:01:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU auto-selection policy: prefer zero compute processes, then lowest used memory / highest free memory, then utilization.
2026-03-17 16:01:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=1 gpu=5 name=NVIDIA RTX A6000 processes=1 process_mem=4476MiB used=4484MiB free=44187MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:01:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=2 gpu=3 name=NVIDIA RTX A6000 processes=1 process_mem=6696MiB used=6704MiB free=41967MiB util=15% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:01:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=3 gpu=6 name=NVIDIA RTX A6000 processes=1 process_mem=18114MiB used=18122MiB free=30549MiB util=24% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:01:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=4 gpu=7 name=NVIDIA RTX A6000 processes=1 process_mem=19604MiB used=19612MiB free=29059MiB util=87% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:01:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=5 gpu=4 name=NVIDIA RTX A6000 processes=1 process_mem=26968MiB used=26976MiB free=21695MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:01:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=6 gpu=2 name=NVIDIA RTX A6000 processes=1 process_mem=31066MiB used=31074MiB free=17597MiB util=99% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:01:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=7 gpu=1 name=NVIDIA RTX A6000 processes=1 process_mem=33984MiB used=33992MiB free=14679MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:01:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=8 gpu=0 name=NVIDIA RTX A6000 processes=2 process_mem=2098MiB used=2203MiB free=46468MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:01:35 | ERROR | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 16:01:35 | WARNING | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No idle GPU available yet: No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 16:01:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Sleeping for 60 seconds before retrying idle-GPU selection
2026-03-17 16:02:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU auto-selection policy: prefer zero compute processes, then lowest used memory / highest free memory, then utilization.
2026-03-17 16:02:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=1 gpu=5 name=NVIDIA RTX A6000 processes=1 process_mem=4476MiB used=4484MiB free=44187MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:02:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=2 gpu=3 name=NVIDIA RTX A6000 processes=1 process_mem=6696MiB used=6704MiB free=41967MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:02:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=3 gpu=7 name=NVIDIA RTX A6000 processes=1 process_mem=19604MiB used=19612MiB free=29059MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:02:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=4 gpu=4 name=NVIDIA RTX A6000 processes=1 process_mem=26968MiB used=26976MiB free=21695MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:02:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=5 gpu=2 name=NVIDIA RTX A6000 processes=1 process_mem=31066MiB used=31074MiB free=17597MiB util=99% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:02:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=6 gpu=1 name=NVIDIA RTX A6000 processes=1 process_mem=33984MiB used=33992MiB free=14679MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:02:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=7 gpu=6 name=NVIDIA RTX A6000 processes=2 process_mem=42304MiB used=38741MiB free=9930MiB util=30% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:02:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=8 gpu=0 name=NVIDIA RTX A6000 processes=3 process_mem=26598MiB used=26706MiB free=21964MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:02:35 | ERROR | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 16:02:35 | WARNING | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No idle GPU available yet: No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 16:02:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Sleeping for 60 seconds before retrying idle-GPU selection
2026-03-17 16:03:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU auto-selection policy: prefer zero compute processes, then lowest used memory / highest free memory, then utilization.
2026-03-17 16:03:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=1 gpu=5 name=NVIDIA RTX A6000 processes=1 process_mem=4476MiB used=4484MiB free=44187MiB util=55% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:03:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=2 gpu=3 name=NVIDIA RTX A6000 processes=1 process_mem=6696MiB used=6704MiB free=41967MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:03:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=3 gpu=7 name=NVIDIA RTX A6000 processes=1 process_mem=19604MiB used=19612MiB free=29059MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:03:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=4 gpu=4 name=NVIDIA RTX A6000 processes=1 process_mem=26968MiB used=26976MiB free=21695MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:03:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=5 gpu=2 name=NVIDIA RTX A6000 processes=1 process_mem=31066MiB used=31074MiB free=17597MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:03:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=6 gpu=1 name=NVIDIA RTX A6000 processes=1 process_mem=33984MiB used=33992MiB free=14679MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:03:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=7 gpu=6 name=NVIDIA RTX A6000 processes=2 process_mem=43412MiB used=43423MiB free=5248MiB util=28% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:03:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=8 gpu=0 name=NVIDIA RTX A6000 processes=3 process_mem=38774MiB used=38882MiB free=9788MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:03:35 | ERROR | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 16:03:35 | WARNING | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | No idle GPU available yet: No GPU met the idle thresholds; refusing to auto-select a busy GPU without device.allow_busy_fallback=true.
2026-03-17 16:03:35 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Sleeping for 60 seconds before retrying idle-GPU selection
2026-03-17 16:04:36 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU auto-selection policy: prefer zero compute processes, then lowest used memory / highest free memory, then utilization.
2026-03-17 16:04:36 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=1 gpu=1 name=NVIDIA RTX A6000 processes=0 process_mem=0MiB used=5MiB free=48666MiB util=0% idle_class=idle thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:04:36 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=2 gpu=5 name=NVIDIA RTX A6000 processes=1 process_mem=4476MiB used=4484MiB free=44187MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:04:36 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=3 gpu=3 name=NVIDIA RTX A6000 processes=1 process_mem=6696MiB used=6704MiB free=41967MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:04:36 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=4 gpu=6 name=NVIDIA RTX A6000 processes=1 process_mem=18114MiB used=18122MiB free=30549MiB util=32% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:04:36 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=5 gpu=7 name=NVIDIA RTX A6000 processes=1 process_mem=19604MiB used=19612MiB free=29059MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:04:36 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=6 gpu=4 name=NVIDIA RTX A6000 processes=1 process_mem=26968MiB used=26976MiB free=21695MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:04:36 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=7 gpu=2 name=NVIDIA RTX A6000 processes=1 process_mem=31066MiB used=31074MiB free=17597MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:04:36 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | GPU candidate rank=8 gpu=0 name=NVIDIA RTX A6000 processes=2 process_mem=2098MiB used=2203MiB free=46468MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)
2026-03-17 16:04:36 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Idle GPU selected for launch: DeviceSelection(torch_device='cuda', cuda_visible_devices='1', reason='idle_gpu_selected', gpu_index=1, gpu_name='NVIDIA RTX A6000', warning=None, ranking=('rank=1 gpu=1 name=NVIDIA RTX A6000 processes=0 process_mem=0MiB used=5MiB free=48666MiB util=0% idle_class=idle thresholds(max_used=2048MiB,min_free=24576MiB)', 'rank=2 gpu=5 name=NVIDIA RTX A6000 processes=1 process_mem=4476MiB used=4484MiB free=44187MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)', 'rank=3 gpu=3 name=NVIDIA RTX A6000 processes=1 process_mem=6696MiB used=6704MiB free=41967MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)', 'rank=4 gpu=6 name=NVIDIA RTX A6000 processes=1 process_mem=18114MiB used=18122MiB free=30549MiB util=32% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)', 'rank=5 gpu=7 name=NVIDIA RTX A6000 processes=1 process_mem=19604MiB used=19612MiB free=29059MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)', 'rank=6 gpu=4 name=NVIDIA RTX A6000 processes=1 process_mem=26968MiB used=26976MiB free=21695MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)', 'rank=7 gpu=2 name=NVIDIA RTX A6000 processes=1 process_mem=31066MiB used=31074MiB free=17597MiB util=100% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)', 'rank=8 gpu=0 name=NVIDIA RTX A6000 processes=2 process_mem=2098MiB used=2203MiB free=46468MiB util=0% idle_class=busy_or_threshold_failed thresholds(max_used=2048MiB,min_free=24576MiB)'), logical_device_index=0)
2026-03-17 16:04:36 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Launching command: ['/nfs_tmp/Compression_team/src/WaterSIC/.conda/watersic/bin/python', '/nfs_tmp/Compression_team/src/WaterSIC/scripts/run_experiment.py', '--model-config', 'configs/models/llama32_1b.yaml', '--quant-config', 'configs/quant/watersic_llama32_1b_full_reftrue_rescaler_mixing_repaired_paperscale.yaml', '--eval-config', 'configs/eval/wikitext2.yaml']
2026-03-17 16:04:36 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Launched child PID=329551
2026-03-17 16:04:37 | INFO | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Resolved experiment log path: /nfs_tmp/Compression_team/src/WaterSIC/outputs/logs/run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale_20260317_155515.log
2026-03-17 16:04:43 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Configured repo-local caches: {'HF_HOME': '/nfs_tmp/Compression_team/src/WaterSIC/outputs/hf_cache', 'HUGGINGFACE_HUB_CACHE': '/nfs_tmp/Compression_team/src/WaterSIC/outputs/hf_cache/hub', 'TRANSFORMERS_CACHE': '/nfs_tmp/Compression_team/src/WaterSIC/outputs/hf_cache/transformers', 'PIP_CACHE_DIR': '/nfs_tmp/Compression_team/src/WaterSIC/.cache/pip'}
2026-03-17 16:04:43 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Device selection: DeviceSelection(torch_device='cuda', cuda_visible_devices='1', reason='cuda_visible_devices_respected', gpu_index=1, gpu_name=None, warning=None, ranking=(), logical_device_index=0)
2026-03-17 16:04:43 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Torch logical device cuda:0 maps via CUDA_VISIBLE_DEVICES=1 to physical GPU 1
2026-03-17 16:04:43 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | CUDA RNG seeded after device selection with seed=0
`torch_dtype` is deprecated! Use `dtype` instead!
Loading weights:   0%|          | 0/146 [00:00<?, ?it/s]Loading weights: 100%|██████████| 146/146 [00:00<00:00, 11050.19it/s]
2026-03-17 16:04:51 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Running BF16/FP baseline evaluation
2026-03-17 16:05:19 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Loading reference model for original-vs-quantized statistics
Loading weights:   0%|          | 0/146 [00:00<?, ?it/s]Loading weights: 100%|██████████| 146/146 [00:00<00:00, 6271.50it/s]
2026-03-17 16:05:22 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collecting statistics for layer 0 stage ['q_proj', 'k_proj', 'v_proj']
2026-03-17 16:05:27 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 0 for layer model.layers.0
2026-03-17 16:05:31 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 1 for layer model.layers.0
2026-03-17 16:05:35 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 2 for layer model.layers.0
2026-03-17 16:05:36 | ERROR | launcher_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Child process exited with code -9
