2026-03-17 16:20:38 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Configured repo-local caches: {'HF_HOME': '/nfs_tmp/Compression_team/src/WaterSIC/outputs/hf_cache', 'HUGGINGFACE_HUB_CACHE': '/nfs_tmp/Compression_team/src/WaterSIC/outputs/hf_cache/hub', 'TRANSFORMERS_CACHE': '/nfs_tmp/Compression_team/src/WaterSIC/outputs/hf_cache/transformers', 'PIP_CACHE_DIR': '/nfs_tmp/Compression_team/src/WaterSIC/.cache/pip'}
2026-03-17 18:02:14 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 264 for layer model.layers.0
2026-03-17 18:02:15 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 265 for layer model.layers.0
2026-03-17 18:02:17 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 266 for layer model.layers.0
2026-03-17 18:02:18 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 267 for layer model.layers.0
2026-03-17 18:02:19 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 268 for layer model.layers.0
2026-03-17 18:02:21 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 269 for layer model.layers.0
2026-03-17 18:02:22 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 270 for layer model.layers.0
2026-03-17 18:02:24 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 271 for layer model.layers.0
2026-03-17 18:02:25 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 272 for layer model.layers.0
2026-03-17 18:02:26 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 273 for layer model.layers.0
2026-03-17 18:02:28 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 274 for layer model.layers.0
2026-03-17 18:02:29 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 275 for layer model.layers.0
2026-03-17 18:02:31 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 276 for layer model.layers.0
2026-03-17 18:02:32 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 277 for layer model.layers.0
2026-03-17 18:02:33 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 278 for layer model.layers.0
2026-03-17 18:02:35 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 279 for layer model.layers.0
2026-03-17 18:02:37 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 280 for layer model.layers.0
2026-03-17 18:02:38 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 281 for layer model.layers.0
2026-03-17 18:02:40 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 282 for layer model.layers.0
2026-03-17 18:02:41 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 283 for layer model.layers.0
2026-03-17 18:02:42 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 284 for layer model.layers.0
2026-03-17 18:02:43 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 285 for layer model.layers.0
2026-03-17 18:02:44 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 286 for layer model.layers.0
2026-03-17 18:02:46 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 287 for layer model.layers.0
2026-03-17 18:02:47 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 288 for layer model.layers.0
2026-03-17 18:02:48 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 289 for layer model.layers.0
2026-03-17 18:02:50 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 290 for layer model.layers.0
2026-03-17 18:02:52 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 291 for layer model.layers.0
2026-03-17 18:02:53 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 292 for layer model.layers.0
2026-03-17 18:02:54 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 293 for layer model.layers.0
2026-03-17 18:02:56 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 294 for layer model.layers.0
2026-03-17 18:02:58 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 295 for layer model.layers.0
2026-03-17 18:02:59 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 296 for layer model.layers.0
2026-03-17 18:03:01 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 297 for layer model.layers.0
2026-03-17 18:03:02 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 298 for layer model.layers.0
2026-03-17 18:03:03 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 299 for layer model.layers.0
2026-03-17 18:03:05 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 300 for layer model.layers.0
2026-03-17 18:03:06 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 301 for layer model.layers.0
2026-03-17 18:03:07 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 302 for layer model.layers.0
2026-03-17 18:03:09 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 303 for layer model.layers.0
2026-03-17 18:03:10 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 304 for layer model.layers.0
2026-03-17 18:03:12 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 305 for layer model.layers.0
2026-03-17 18:03:13 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 306 for layer model.layers.0
2026-03-17 18:03:15 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 307 for layer model.layers.0
2026-03-17 18:03:16 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 308 for layer model.layers.0
2026-03-17 18:03:18 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 309 for layer model.layers.0
2026-03-17 18:03:19 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 310 for layer model.layers.0
2026-03-17 18:03:20 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 311 for layer model.layers.0
2026-03-17 18:03:21 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 312 for layer model.layers.0
2026-03-17 18:03:23 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 313 for layer model.layers.0
2026-03-17 18:03:25 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 314 for layer model.layers.0
2026-03-17 18:03:26 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 315 for layer model.layers.0
2026-03-17 18:03:27 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 316 for layer model.layers.0
2026-03-17 18:03:29 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 317 for layer model.layers.0
2026-03-17 18:03:31 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 318 for layer model.layers.0
2026-03-17 18:03:32 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 319 for layer model.layers.0
2026-03-17 18:03:33 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 320 for layer model.layers.0
2026-03-17 18:03:35 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 321 for layer model.layers.0
2026-03-17 18:03:36 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 322 for layer model.layers.0
2026-03-17 18:03:37 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 323 for layer model.layers.0
2026-03-17 18:03:39 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 324 for layer model.layers.0
2026-03-17 18:03:40 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 325 for layer model.layers.0
2026-03-17 18:03:42 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 326 for layer model.layers.0
2026-03-17 18:03:44 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 327 for layer model.layers.0
2026-03-17 18:03:45 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 328 for layer model.layers.0
2026-03-17 18:03:47 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 329 for layer model.layers.0
2026-03-17 18:03:48 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 330 for layer model.layers.0
2026-03-17 18:03:50 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 331 for layer model.layers.0
2026-03-17 18:03:51 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 332 for layer model.layers.0
2026-03-17 18:03:52 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 333 for layer model.layers.0
2026-03-17 18:03:54 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 334 for layer model.layers.0
2026-03-17 18:03:56 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 335 for layer model.layers.0
2026-03-17 18:03:57 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 336 for layer model.layers.0
2026-03-17 18:03:58 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 337 for layer model.layers.0
2026-03-17 18:04:00 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 338 for layer model.layers.0
2026-03-17 18:04:01 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 339 for layer model.layers.0
2026-03-17 18:04:03 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 340 for layer model.layers.0
2026-03-17 18:04:04 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 341 for layer model.layers.0
2026-03-17 18:04:06 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 342 for layer model.layers.0
2026-03-17 18:04:07 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 343 for layer model.layers.0
2026-03-17 18:04:08 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 344 for layer model.layers.0
2026-03-17 18:04:10 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 345 for layer model.layers.0
2026-03-17 18:04:11 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 346 for layer model.layers.0
2026-03-17 18:04:13 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 347 for layer model.layers.0
2026-03-17 18:04:14 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 348 for layer model.layers.0
2026-03-17 18:04:16 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 349 for layer model.layers.0
2026-03-17 18:04:17 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 350 for layer model.layers.0
2026-03-17 18:04:18 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 351 for layer model.layers.0
2026-03-17 18:04:19 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 352 for layer model.layers.0
2026-03-17 18:04:21 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 353 for layer model.layers.0
2026-03-17 18:04:22 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 354 for layer model.layers.0
2026-03-17 18:04:24 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 355 for layer model.layers.0
2026-03-17 18:04:25 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 356 for layer model.layers.0
2026-03-17 18:04:27 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 357 for layer model.layers.0
2026-03-17 18:04:28 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 358 for layer model.layers.0
2026-03-17 18:04:30 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 359 for layer model.layers.0
2026-03-17 18:04:31 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 360 for layer model.layers.0
2026-03-17 18:04:33 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 361 for layer model.layers.0
2026-03-17 18:04:34 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 362 for layer model.layers.0
2026-03-17 18:04:36 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 363 for layer model.layers.0
2026-03-17 18:04:37 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 364 for layer model.layers.0
2026-03-17 18:04:39 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 365 for layer model.layers.0
2026-03-17 18:04:40 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 366 for layer model.layers.0
2026-03-17 18:04:41 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 367 for layer model.layers.0
2026-03-17 18:04:42 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 368 for layer model.layers.0
2026-03-17 18:04:44 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 369 for layer model.layers.0
2026-03-17 18:04:45 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 370 for layer model.layers.0
2026-03-17 18:04:46 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 371 for layer model.layers.0
2026-03-17 18:04:48 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 372 for layer model.layers.0
2026-03-17 18:04:49 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 373 for layer model.layers.0
2026-03-17 18:04:50 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 374 for layer model.layers.0
2026-03-17 18:04:52 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 375 for layer model.layers.0
2026-03-17 18:04:53 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 376 for layer model.layers.0
2026-03-17 18:04:54 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 377 for layer model.layers.0
2026-03-17 18:04:56 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 378 for layer model.layers.0
2026-03-17 18:04:57 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 379 for layer model.layers.0
2026-03-17 18:04:58 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 380 for layer model.layers.0
2026-03-17 18:04:59 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 381 for layer model.layers.0
2026-03-17 18:05:01 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 382 for layer model.layers.0
2026-03-17 18:05:02 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 383 for layer model.layers.0
2026-03-17 18:05:03 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 384 for layer model.layers.0
2026-03-17 18:05:05 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 385 for layer model.layers.0
2026-03-17 18:05:06 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 386 for layer model.layers.0
2026-03-17 18:05:08 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 387 for layer model.layers.0
2026-03-17 18:05:09 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 388 for layer model.layers.0
2026-03-17 18:05:10 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 389 for layer model.layers.0
2026-03-17 18:05:11 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 390 for layer model.layers.0
2026-03-17 18:05:13 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 391 for layer model.layers.0
2026-03-17 18:05:14 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 392 for layer model.layers.0
2026-03-17 18:05:15 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 393 for layer model.layers.0
2026-03-17 18:05:17 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 394 for layer model.layers.0
2026-03-17 18:05:18 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 395 for layer model.layers.0
2026-03-17 18:05:19 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 396 for layer model.layers.0
2026-03-17 18:05:20 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 397 for layer model.layers.0
2026-03-17 18:05:22 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 398 for layer model.layers.0
2026-03-17 18:05:23 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 399 for layer model.layers.0
2026-03-17 18:05:24 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 400 for layer model.layers.0
2026-03-17 18:05:25 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 401 for layer model.layers.0
2026-03-17 18:05:27 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 402 for layer model.layers.0
2026-03-17 18:05:28 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 403 for layer model.layers.0
2026-03-17 18:05:29 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 404 for layer model.layers.0
2026-03-17 18:05:30 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 405 for layer model.layers.0
2026-03-17 18:05:32 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 406 for layer model.layers.0
2026-03-17 18:05:33 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 407 for layer model.layers.0
2026-03-17 18:05:34 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 408 for layer model.layers.0
2026-03-17 18:05:36 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 409 for layer model.layers.0
2026-03-17 18:05:37 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 410 for layer model.layers.0
2026-03-17 18:05:39 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 411 for layer model.layers.0
2026-03-17 18:05:40 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 412 for layer model.layers.0
2026-03-17 18:05:41 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 413 for layer model.layers.0
2026-03-17 18:05:43 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 414 for layer model.layers.0
2026-03-17 18:05:44 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 415 for layer model.layers.0
2026-03-17 18:05:46 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 416 for layer model.layers.0
2026-03-17 18:05:47 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 417 for layer model.layers.0
2026-03-17 18:05:48 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 418 for layer model.layers.0
2026-03-17 18:05:50 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 419 for layer model.layers.0
2026-03-17 18:05:51 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 420 for layer model.layers.0
2026-03-17 18:05:52 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 421 for layer model.layers.0
2026-03-17 18:05:53 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 422 for layer model.layers.0
2026-03-17 18:05:55 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 423 for layer model.layers.0
2026-03-17 18:05:56 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 424 for layer model.layers.0
2026-03-17 18:05:58 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 425 for layer model.layers.0
2026-03-17 18:05:59 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 426 for layer model.layers.0
2026-03-17 18:06:01 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 427 for layer model.layers.0
2026-03-17 18:06:02 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 428 for layer model.layers.0
2026-03-17 18:06:03 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 429 for layer model.layers.0
2026-03-17 18:06:04 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 430 for layer model.layers.0
2026-03-17 18:06:05 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 431 for layer model.layers.0
2026-03-17 18:06:07 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 432 for layer model.layers.0
2026-03-17 18:06:08 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 433 for layer model.layers.0
2026-03-17 18:06:10 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 434 for layer model.layers.0
2026-03-17 18:06:11 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 435 for layer model.layers.0
2026-03-17 18:06:12 | INFO | run_llama32_1b_full_3p0bit_reftrue_rescaler_mixing_repaired_paperscale | Collected calibration batch 436 for layer model.layers.0
